GeneID,SRR26282776,SRR26282777,SRR26282778,SRR26282781,SRR26282782,SRR26282783
ENSG00000261683,0,0,0,0,0,0
ENSG00000151023,12,9,8,6,4,4
ENSG00000136770,575,547,526,557,452,553
ENSG00000235469,0,0,0,0,0,0
ENSG00000226790,3,2,1,4,3,7
ENSG00000224162,0,0,0,0,0,0
ENSG00000227465,0,0,0,0,0,0
ENSG00000235690,0,0,0,0,0,0
ENSG00000270192,0,0,0,0,0,0
ENSG00000226255,0,0,0,0,0,0
ENSG00000270369,0,0,0,0,0,0
ENSG00000227173,2,6,3,6,5,2
ENSG00000279239,0,0,0,0,0,0
ENSG00000165443,0,0,1,3,0,0
ENSG00000229644,313,294,299,298,321,347
ENSG00000236442,0,0,0,0,0,0
ENSG00000233472,0,0,0,0,0,0
ENSG00000271173,0,0,0,0,0,0
ENSG00000271650,0,0,0,0,0,0
ENSG00000223987,0,0,0,0,0,0
ENSG00000265203,0,2,2,0,2,4
ENSG00000165322,1760,1633,1698,1836,1088,1760
ENSG00000234369,1,2,1,5,4,2
ENSG00000273107,3,2,3,0,0,0
ENSG00000231399,0,0,0,0,0,0
ENSG00000072401,903,954,907,768,406,869
ENSG00000229932,102,94,71,104,85,84
ENSG00000234504,1,0,0,0,0,0
ENSG00000224919,0,0,0,0,0,0
ENSG00000266524,1,0,0,0,0,0
ENSG00000227101,0,0,0,0,0,1
ENSG00000236671,2,5,1,4,2,1
ENSG00000196693,1002,916,879,711,327,688
ENSG00000235356,0,0,0,0,0,0
ENSG00000226304,0,0,0,0,0,0
ENSG00000265630,0,0,0,1,1,0
ENSG00000280719,0,1,0,1,1,0
ENSG00000286924,3,2,1,1,0,2
ENSG00000099250,3905,3700,3473,3645,1617,2203
ENSG00000120594,4731,4021,4945,2602,2064,3891
ENSG00000227734,0,0,0,0,0,0
ENSG00000287278,0,0,1,0,1,0
ENSG00000213657,0,0,0,0,0,0
ENSG00000272319,2,1,0,1,0,1
ENSG00000226113,0,0,0,0,0,0
ENSG00000227877,0,0,0,0,1,0
ENSG00000223746,0,0,0,0,0,0
ENSG00000233724,0,0,0,0,0,0
ENSG00000270754,0,0,0,0,0,0
ENSG00000278531,0,0,0,0,0,1
ENSG00000226395,0,0,1,0,0,0
ENSG00000270421,1,1,0,1,1,0
ENSG00000226296,0,0,0,0,0,0
ENSG00000235816,0,1,0,0,3,2
ENSG00000165757,547,500,591,351,483,520
ENSG00000214629,2,2,1,3,0,1
ENSG00000077327,2,3,2,1,2,1
ENSG00000227972,1,1,1,0,2,0
ENSG00000165406,1077,1028,996,882,734,844
ENSG00000230417,1,0,0,0,1,5
ENSG00000228683,1,0,0,0,0,0
ENSG00000107984,132,148,61,97,31,33
ENSG00000227313,0,0,0,0,0,0
ENSG00000285739,0,0,0,0,0,0
ENSG00000282906,0,0,0,0,0,0
ENSG00000170759,7583,7592,6258,9264,3236,6019
ENSG00000152465,1395,1464,1587,1052,1264,1506
ENSG00000233703,0,0,0,0,0,0
ENSG00000285958,3,3,0,0,0,3
ENSG00000231964,3,2,1,2,3,1
ENSG00000060339,2870,2810,2092,3653,1380,2093
ENSG00000213525,1,0,0,0,0,0
ENSG00000223565,0,0,0,0,0,0
ENSG00000226163,0,0,0,0,0,0
ENSG00000238258,1,1,1,0,3,4
ENSG00000229543,0,0,0,0,0,0
ENSG00000122952,2454,2474,1944,3199,1108,1276
ENSG00000270002,0,0,1,0,0,0
ENSG00000233258,0,0,0,0,0,0
ENSG00000270352,0,0,0,0,0,0
ENSG00000234942,0,0,0,0,0,0
ENSG00000184923,6,1,6,2,4,8
ENSG00000272767,21,15,12,7,19,27
ENSG00000237267,0,0,0,0,0,0
ENSG00000213731,1,1,1,2,0,1
ENSG00000271710,0,0,0,1,0,1
ENSG00000280166,2,0,0,0,0,1
ENSG00000165512,1203,1241,1058,1178,346,1103
ENSG00000122359,4243,4250,3984,4233,3466,3664
ENSG00000279502,0,1,0,2,0,1
ENSG00000285257,14,18,9,5,11,16
ENSG00000230962,0,0,0,0,0,0
ENSG00000286445,9,6,4,1,3,4
ENSG00000235279,0,0,0,0,0,0
ENSG00000280134,0,0,0,0,0,0
ENSG00000107789,692,682,577,610,322,540
ENSG00000231060,0,0,0,0,0,0
ENSG00000230501,0,0,1,0,0,0
ENSG00000108064,3216,3228,2500,3436,1008,1931
ENSG00000236417,0,0,0,0,0,0
ENSG00000178429,45,48,41,49,11,29
ENSG00000282952,0,0,0,0,0,0
ENSG00000206448,3,1,1,0,0,2
ENSG00000183055,3,5,2,3,1,2
ENSG00000182771,3,1,1,2,2,4
ENSG00000234993,0,0,1,0,0,1
ENSG00000236373,0,0,0,0,0,0
ENSG00000230229,0,0,0,0,0,0
ENSG00000224714,0,0,0,0,0,0
ENSG00000224412,1,1,0,0,0,1
ENSG00000224504,0,0,0,0,0,0
ENSG00000285846,0,0,0,0,0,0
ENSG00000224914,89,91,98,63,40,62
ENSG00000288090,0,0,0,0,0,0
ENSG00000236606,0,0,0,0,0,0
ENSG00000228055,0,0,0,0,0,0
ENSG00000227029,0,0,0,0,0,0
ENSG00000213659,0,0,0,0,0,0
ENSG00000233515,1,1,0,0,0,0
ENSG00000227209,0,0,0,0,0,0
ENSG00000238176,0,0,0,0,0,0
ENSG00000228938,0,0,0,0,0,0
ENSG00000236493,9,12,4,6,3,17
ENSG00000237740,1,0,0,1,0,0
ENSG00000231569,0,0,0,0,0,0
ENSG00000138119,11222,10080,9191,10030,11734,11250
ENSG00000225118,0,0,0,0,0,0
ENSG00000279910,0,0,0,0,0,0
ENSG00000152804,139,164,137,158,126,189
ENSG00000215065,2,2,3,0,0,0
ENSG00000227679,0,0,0,0,0,0
ENSG00000288218,0,0,0,0,0,0
ENSG00000107771,1462,1319,1310,1237,675,1250
ENSG00000277479,3,1,1,0,1,0
ENSG00000165476,2431,2270,2100,1832,658,1672
ENSG00000287016,11,12,6,8,9,2
ENSG00000269891,0,0,0,0,1,0
ENSG00000229458,0,0,0,0,0,0
ENSG00000238291,0,0,0,0,0,0
ENSG00000225738,0,0,0,0,0,0
ENSG00000231132,1,0,0,0,0,0
ENSG00000287057,0,0,0,0,0,0
ENSG00000214549,8,3,5,13,0,8
ENSG00000095587,53,50,36,23,34,26
ENSG00000215151,0,0,0,0,0,0
ENSG00000272748,0,0,0,0,1,1
ENSG00000226426,0,0,0,0,0,0
ENSG00000148572,467,493,404,446,252,389
ENSG00000235677,14,13,10,15,5,10
ENSG00000165841,1,0,0,0,0,0
ENSG00000226412,0,0,0,0,0,0
ENSG00000287528,0,3,1,0,0,0
ENSG00000233533,1,2,0,0,0,1
ENSG00000213484,0,0,1,1,0,0
ENSG00000228566,1,0,0,0,0,0
ENSG00000227683,0,0,0,0,0,0
ENSG00000287150,0,0,0,0,0,0
ENSG00000187553,3,4,2,1,1,1
ENSG00000107551,119,147,141,106,159,150
ENSG00000233832,0,0,0,0,0,0
ENSG00000155629,198,184,175,187,97,119
ENSG00000077420,0,0,0,0,0,0
ENSG00000272381,0,0,0,0,0,0
ENSG00000286373,4,2,1,1,0,0
ENSG00000156650,1261,1081,1044,1496,873,1022
ENSG00000277757,0,0,0,0,0,0
ENSG00000277133,0,0,0,0,0,0
ENSG00000283930,27,27,35,12,9,17
ENSG00000175395,141,167,185,113,87,268
ENSG00000233945,0,0,0,0,0,0
ENSG00000227253,4,2,1,1,0,4
ENSG00000226159,0,0,0,0,0,0
ENSG00000224750,0,0,0,0,0,0
ENSG00000235489,8,9,2,8,12,3
ENSG00000213432,1,3,2,2,3,1
ENSG00000231970,0,0,1,0,1,2
ENSG00000286683,0,0,0,0,0,0
ENSG00000235810,0,0,0,0,0,0
ENSG00000198060,2580,2515,2397,2191,1095,2139
ENSG00000227475,0,0,0,0,0,0
ENSG00000226466,1,1,1,1,0,2
ENSG00000279607,0,2,0,0,0,0
ENSG00000236556,0,0,1,1,1,0
ENSG00000270973,0,0,0,0,0,0
ENSG00000270258,0,0,2,0,0,4
ENSG00000226447,0,0,0,0,0,0
ENSG00000107864,450,440,414,348,132,310
ENSG00000226888,0,0,0,0,0,0
ENSG00000138190,483,469,384,512,180,329
ENSG00000122870,169,144,133,89,60,98
ENSG00000226578,2,3,2,1,4,2
ENSG00000213609,11,8,9,2,3,2
ENSG00000229485,0,2,0,1,1,0
ENSG00000226646,1,0,0,0,0,0
ENSG00000105988,5,1,3,5,1,2
ENSG00000287732,0,0,0,0,0,0
ENSG00000235140,0,0,0,1,0,1
ENSG00000228828,5,4,7,4,4,11
ENSG00000237579,0,0,0,0,0,0
ENSG00000286876,0,0,0,0,0,0
ENSG00000285254,0,0,0,0,0,0
ENSG00000232075,1,0,0,0,0,0
ENSG00000227032,0,0,1,0,1,0
ENSG00000270075,0,0,0,0,0,0
ENSG00000236769,0,0,0,0,0,0
ENSG00000233900,0,0,0,0,0,0
ENSG00000227851,0,0,0,0,0,0
ENSG00000166167,563,452,499,557,286,550
ENSG00000107447,0,0,0,0,0,0
ENSG00000214626,2,2,0,0,0,4
ENSG00000224498,0,0,0,0,0,0
ENSG00000236626,0,0,0,0,0,1
ENSG00000224301,0,0,0,0,0,0
ENSG00000230609,0,1,0,0,0,0
ENSG00000229847,293,268,252,320,172,270
ENSG00000284951,0,0,0,0,0,0
ENSG00000205433,0,0,0,0,0,0
ENSG00000236514,3,6,7,5,8,3
ENSG00000148468,1430,1457,1702,1233,1246,1340
ENSG00000189180,1552,1451,1546,1178,588,1237
ENSG00000165507,850,861,880,850,868,1089
ENSG00000287969,1,0,0,0,0,0
ENSG00000230967,0,0,0,0,0,0
ENSG00000213260,2,3,6,8,4,10
ENSG00000148834,1299,1482,1187,1192,947,1145
ENSG00000165879,68,73,69,45,63,61
ENSG00000223993,0,0,0,0,0,0
ENSG00000228694,0,0,0,0,0,0
ENSG00000225155,0,0,1,1,0,0
ENSG00000228462,0,1,0,0,0,0
ENSG00000287779,0,0,0,0,0,0
ENSG00000232739,7,7,4,7,1,12
ENSG00000286344,0,0,0,0,0,0
ENSG00000052749,1320,1377,1297,1762,1085,1068
ENSG00000229272,0,0,0,0,0,1
ENSG00000177613,1108,1044,1027,967,627,862
ENSG00000275312,0,0,0,0,0,0
ENSG00000270648,0,0,0,0,0,0
ENSG00000213390,368,336,323,399,200,444
ENSG00000166171,509,509,406,815,478,417
ENSG00000166169,811,784,743,600,724,891
ENSG00000224907,0,0,0,0,0,0
ENSG00000230809,1,0,0,0,0,0
ENSG00000165669,476,513,475,438,174,376
ENSG00000286609,0,0,0,0,0,0
ENSG00000287077,28,21,16,6,12,30
ENSG00000107829,895,882,1014,708,820,852
ENSG00000227128,0,0,0,0,0,0
ENSG00000232985,0,0,0,0,0,0
ENSG00000232728,0,0,0,0,0,0
ENSG00000237592,0,0,0,0,0,0
ENSG00000236900,3,2,0,1,0,0
ENSG00000148843,2831,2615,2505,3294,1668,1876
ENSG00000258539,1,1,2,2,1,4
ENSG00000274461,3,5,7,6,6,4
ENSG00000203837,0,0,0,0,0,0
ENSG00000231471,0,0,0,0,0,0
ENSG00000270333,0,0,0,0,0,0
ENSG00000185875,349,332,267,357,168,313
ENSG00000072422,589,550,710,180,212,346
ENSG00000120563,0,0,0,0,0,0
ENSG00000234544,0,0,0,0,0,0
ENSG00000120029,687,710,670,713,377,479
ENSG00000228261,8,5,3,0,1,3
ENSG00000237002,0,0,0,0,0,0
ENSG00000270902,0,0,0,0,0,0
ENSG00000204172,96,123,126,84,101,138
ENSG00000171314,2388,2609,1688,3462,2058,1720
ENSG00000095596,103,126,136,57,53,77
ENSG00000231508,1,0,0,0,0,0
ENSG00000148541,52,56,56,28,25,28
ENSG00000234569,0,0,0,0,0,1
ENSG00000236058,2,6,1,3,2,13
ENSG00000285615,0,0,0,0,0,0
ENSG00000148841,478,437,501,555,309,349
ENSG00000120051,61,47,63,27,51,57
ENSG00000216740,0,2,3,0,1,0
ENSG00000231398,0,1,0,0,0,0
ENSG00000287231,0,0,0,0,0,0
ENSG00000229981,0,0,0,0,0,0
ENSG00000235742,0,0,0,1,0,0
ENSG00000231138,0,0,0,0,0,0
ENSG00000232935,0,0,0,0,0,0
ENSG00000229775,0,0,0,0,0,0
ENSG00000238215,0,0,0,0,0,0
ENSG00000286289,0,0,0,0,0,0
ENSG00000230018,0,0,0,0,0,0
ENSG00000196932,10,10,10,3,3,3
ENSG00000108100,4102,4138,3824,3692,2191,2529
ENSG00000237242,0,0,0,0,0,0
ENSG00000151893,2297,2168,1940,2020,818,1558
ENSG00000181274,468,484,428,504,379,376
ENSG00000236762,3,2,2,0,2,1
ENSG00000282863,0,1,0,0,0,0
ENSG00000107560,742,656,621,583,229,553
ENSG00000227437,0,0,0,0,0,0
ENSG00000236171,0,0,0,0,0,0
ENSG00000188620,0,0,0,1,0,1
ENSG00000203434,0,0,0,0,0,0
ENSG00000234542,0,0,0,0,0,0
ENSG00000274599,0,0,0,0,0,0
ENSG00000271434,0,0,0,0,0,0
ENSG00000189319,249,274,260,324,156,247
ENSG00000227307,0,0,0,0,0,0
ENSG00000229649,0,0,0,0,0,0
ENSG00000270294,7,8,9,5,1,4
ENSG00000287361,0,0,0,0,0,0
ENSG00000119973,1,0,1,0,0,0
ENSG00000138152,0,1,1,0,0,0
ENSG00000065154,2035,2083,1742,1754,742,1601
ENSG00000276490,0,0,0,0,0,0
ENSG00000170430,418,476,451,300,311,402
ENSG00000148824,48,68,42,50,19,33
ENSG00000225899,0,0,0,0,0,0
ENSG00000237169,0,0,0,0,1,0
ENSG00000166272,1066,1005,875,1006,660,773
ENSG00000234309,0,0,0,0,0,0
ENSG00000279626,0,0,0,0,0,0
ENSG00000270965,0,0,0,0,0,0
ENSG00000068383,687,689,601,702,529,534
ENSG00000227143,0,0,0,0,0,0
ENSG00000277687,27,15,39,11,11,19
ENSG00000182022,1129,1058,1267,965,670,901
ENSG00000278831,3,2,2,0,1,0
ENSG00000232823,0,0,0,0,0,0
ENSG00000138162,125,133,98,132,126,142
ENSG00000223381,0,0,0,0,0,0
ENSG00000148702,0,0,0,0,1,0
ENSG00000186795,0,0,0,0,0,0
ENSG00000278484,0,1,0,0,0,0
ENSG00000229544,1,0,0,0,0,0
ENSG00000107902,99,98,101,68,74,97
ENSG00000225208,0,0,0,0,0,0
ENSG00000166033,67,64,75,83,67,77
ENSG00000288107,2,0,3,0,0,2
ENSG00000165650,2395,2255,2065,2217,970,1726
ENSG00000276904,0,0,0,0,0,0
ENSG00000234952,0,0,0,0,0,0
ENSG00000230098,0,0,0,0,0,0
ENSG00000231104,4,9,6,5,3,8
ENSG00000077147,11058,10471,9068,10211,3525,7799
ENSG00000285955,1,0,2,0,0,2
ENSG00000225424,0,0,0,0,0,0
ENSG00000171307,1032,1046,806,1439,663,786
ENSG00000283095,0,0,0,0,0,0
ENSG00000224190,0,0,0,0,0,0
ENSG00000276164,0,0,0,0,0,0
ENSG00000287327,0,0,1,0,0,0
ENSG00000175470,713,685,676,738,563,552
ENSG00000177640,56,53,48,54,30,42
ENSG00000213543,0,0,0,0,0,0
ENSG00000234677,0,0,0,0,0,0
ENSG00000280337,0,0,0,0,0,0
ENSG00000287466,0,1,0,0,1,2
ENSG00000280953,0,0,0,0,0,0
ENSG00000188916,8,5,2,4,1,3
ENSG00000276964,0,0,0,0,0,0
ENSG00000287655,2,1,4,3,1,1
ENSG00000213170,0,0,0,0,0,0
ENSG00000233435,13,13,11,10,7,8
ENSG00000120008,1318,1236,1249,1081,682,1119
ENSG00000171311,576,562,534,504,462,473
ENSG00000234640,0,0,0,0,0,0
ENSG00000258114,0,0,0,0,0,0
ENSG00000278641,0,0,0,0,0,0
ENSG00000196177,562,568,511,488,213,371
ENSG00000237635,0,0,0,0,0,0
ENSG00000203867,69,77,103,75,78,100
ENSG00000108039,1371,1385,1308,1148,830,1198
ENSG00000275610,0,0,0,0,0,0
ENSG00000186766,0,0,0,0,0,0
ENSG00000165646,6,3,6,4,0,6
ENSG00000285582,1,1,0,3,1,4
ENSG00000229455,2,0,0,0,0,1
ENSG00000287768,0,0,0,0,0,0
ENSG00000187164,1373,1285,1254,1316,609,1122
ENSG00000154478,1,2,0,1,1,0
ENSG00000107518,69,58,35,45,30,42
ENSG00000285529,0,0,0,0,0,0
ENSG00000229466,0,0,0,0,0,0
ENSG00000165752,305,305,308,289,314,325
ENSG00000213147,0,0,0,0,0,0
ENSG00000232342,0,1,0,2,0,2
ENSG00000278761,0,0,0,0,0,0
ENSG00000271670,2,3,6,3,7,5
ENSG00000154473,1910,2003,1740,2308,1358,1762
ENSG00000213438,0,1,2,1,1,2
ENSG00000230468,0,0,0,0,0,0
ENSG00000286295,0,0,0,0,0,0
ENSG00000254636,0,0,0,0,0,0
ENSG00000277879,12,10,10,6,8,11
ENSG00000287358,0,1,0,1,0,0
ENSG00000278664,0,0,0,0,0,0
ENSG00000254536,24,10,14,10,10,5
ENSG00000279725,0,0,0,0,0,0
ENSG00000176769,0,0,0,0,0,0
ENSG00000223528,1,2,0,1,0,1
ENSG00000203876,3,4,4,1,1,4
ENSG00000272627,2,4,3,4,1,2
ENSG00000233477,0,0,0,0,0,0
ENSG00000226557,0,1,1,3,0,2
ENSG00000278790,0,0,0,0,0,0
ENSG00000227096,0,0,0,0,0,0
ENSG00000232805,0,0,0,0,0,0
ENSG00000280446,0,0,0,0,0,0
ENSG00000287936,0,1,3,1,1,1
ENSG00000075290,11,10,15,6,9,13
ENSG00000265763,216,162,137,140,159,199
ENSG00000271353,0,0,1,0,0,0
ENSG00000263041,0,0,0,0,0,0
ENSG00000277274,0,0,0,0,0,0
ENSG00000276046,0,0,0,0,0,0
ENSG00000273312,1,1,2,3,1,0
ENSG00000232334,9,6,5,6,2,1
ENSG00000227586,1,1,3,2,0,0
ENSG00000182645,0,0,0,2,0,3
ENSG00000148908,421,455,504,313,313,425
ENSG00000237618,0,0,0,0,0,0
ENSG00000226253,2,3,1,4,0,1
ENSG00000234474,0,0,0,0,0,0
ENSG00000185737,4,10,11,9,3,9
ENSG00000148704,4,1,0,2,2,0
ENSG00000234811,0,0,0,0,0,0
ENSG00000282875,0,0,0,0,0,0
ENSG00000237417,0,0,1,1,1,2
ENSG00000177291,0,1,1,0,0,0
ENSG00000229418,0,0,0,0,0,0
ENSG00000148700,1675,1574,1462,1469,1076,1667
ENSG00000121898,4,0,3,0,0,3
ENSG00000151025,6,7,6,4,5,7
ENSG00000217094,51,71,51,70,16,58
ENSG00000155229,2437,2253,2254,2278,1695,2603
ENSG00000236303,0,0,0,0,0,0
ENSG00000276375,0,0,0,0,0,0
ENSG00000235198,0,0,0,0,1,0
ENSG00000288172,1,0,1,0,0,3
ENSG00000196865,1710,1495,1502,1431,681,1699
ENSG00000170370,489,485,450,513,429,435
ENSG00000182010,559,544,497,727,173,361
ENSG00000197430,1,1,0,0,0,0
ENSG00000226425,0,0,1,0,0,0
ENSG00000228312,0,0,0,1,1,0
ENSG00000230131,1,0,0,1,0,2
ENSG00000224215,5,1,4,1,0,2
ENSG00000230240,0,0,0,0,0,1
ENSG00000232139,0,3,0,1,0,1
ENSG00000274985,0,0,0,0,0,0
ENSG00000065621,631,627,576,420,298,442
ENSG00000231148,0,0,0,0,1,3
ENSG00000225152,0,0,0,0,0,0
ENSG00000212156,0,0,0,0,0,0
ENSG00000274809,0,0,0,0,0,0
ENSG00000239142,0,0,0,0,0,0
ENSG00000207124,0,0,0,0,0,0
ENSG00000239148,0,0,0,0,0,0
ENSG00000252998,0,0,0,0,0,0
ENSG00000278069,0,0,0,0,0,0
ENSG00000212505,0,0,0,0,0,0
ENSG00000200849,0,0,0,0,0,0
ENSG00000212499,0,0,0,0,0,0
ENSG00000252537,0,0,0,0,0,0
ENSG00000252832,0,0,0,0,0,0
ENSG00000200545,0,0,0,0,0,0
ENSG00000252001,0,0,0,0,0,0
ENSG00000207938,0,0,0,0,0,0
ENSG00000201390,0,0,2,0,0,0
ENSG00000252118,0,1,0,1,1,0
ENSG00000263584,0,1,1,1,0,0
ENSG00000283699,0,0,0,0,1,0
ENSG00000221331,1,0,0,0,0,0
ENSG00000252049,0,0,0,0,0,0
ENSG00000252634,0,0,0,0,0,1
ENSG00000201364,0,0,0,0,0,0
ENSG00000264574,0,0,0,0,0,0
ENSG00000223019,0,0,0,0,0,0
ENSG00000206842,0,0,0,0,0,0
ENSG00000251803,0,0,0,0,0,0
ENSG00000223131,0,1,1,0,0,0
ENSG00000251810,0,0,0,0,0,0
ENSG00000207612,1,5,0,4,0,0
ENSG00000212411,0,0,1,0,0,1
ENSG00000216035,0,0,1,0,0,1
ENSG00000222092,1,0,0,0,0,0
ENSG00000251711,0,0,0,0,0,0
ENSG00000239731,1,2,0,0,0,0
ENSG00000222543,0,0,0,0,0,0
ENSG00000252482,0,0,0,0,0,0
ENSG00000244356,0,1,0,0,0,0
ENSG00000284265,0,0,0,0,0,0
ENSG00000206660,0,0,0,0,0,0
ENSG00000207271,0,0,0,0,0,0
ENSG00000206840,0,0,0,0,0,0
ENSG00000274458,0,0,0,0,0,0
ENSG00000222314,0,0,0,0,0,0
ENSG00000252132,0,0,0,0,0,0
ENSG00000251783,1,0,0,0,0,0
ENSG00000263476,0,0,0,0,0,0
ENSG00000252877,0,0,0,1,0,0
ENSG00000207071,0,0,0,0,0,0
ENSG00000207813,0,0,0,0,0,0
ENSG00000201196,0,0,0,0,0,0
ENSG00000252161,0,0,0,0,0,0
ENSG00000252076,0,0,0,0,0,0
ENSG00000238707,0,0,0,0,0,0
ENSG00000199446,0,0,0,0,0,0
ENSG00000264747,0,0,0,0,0,0
ENSG00000221063,0,0,0,0,2,0
ENSG00000201881,0,0,0,0,0,0
ENSG00000206756,0,0,0,0,0,0
ENSG00000266719,0,0,0,0,0,0
ENSG00000201393,0,0,0,0,0,0
ENSG00000272536,0,0,0,0,0,0
ENSG00000223064,0,0,0,0,0,0
ENSG00000200774,0,0,0,0,0,0
ENSG00000252292,0,0,0,0,0,0
ENSG00000200487,0,0,0,0,0,0
ENSG00000199104,0,0,0,0,0,0
ENSG00000278333,0,0,0,0,0,0
ENSG00000212324,0,0,0,0,0,0
ENSG00000222451,0,0,0,0,0,0
ENSG00000207275,0,0,0,0,0,0
ENSG00000283672,2,1,1,0,0,0
ENSG00000252993,0,0,0,0,0,0
ENSG00000221042,0,1,0,0,1,1
ENSG00000199881,0,0,0,0,0,0
ENSG00000201412,0,0,0,0,0,0
ENSG00000277308,0,0,0,0,0,0
ENSG00000200737,1,0,5,4,2,5
ENSG00000202047,0,0,0,0,0,0
ENSG00000222238,0,0,0,0,0,0
ENSG00000266852,2,2,2,2,5,6
ENSG00000222436,0,0,0,0,0,0
ENSG00000200079,0,0,0,0,0,0
ENSG00000252574,0,0,0,0,0,0
ENSG00000207068,0,0,0,0,0,0
ENSG00000272160,2,0,0,0,0,1
ENSG00000222051,0,4,1,0,0,0
ENSG00000222414,0,0,0,0,0,0
ENSG00000266782,0,0,0,0,0,0
ENSG00000200217,0,0,0,0,0,0
ENSG00000263436,0,0,0,0,0,0
ENSG00000283558,0,0,0,0,0,0
ENSG00000208033,0,0,0,0,0,0
ENSG00000202245,0,0,0,0,0,0
ENSG00000264803,0,0,0,0,0,0
ENSG00000222997,0,0,0,0,0,0
ENSG00000265442,0,0,0,0,0,0
ENSG00000148814,122,109,137,93,112,135
ENSG00000171813,497,584,485,508,707,588
ENSG00000231705,1,1,3,2,2,2
ENSG00000234311,3,0,4,2,1,0
ENSG00000226900,51,36,36,16,17,26
ENSG00000229081,4,3,6,1,0,2
ENSG00000237233,1,0,0,0,0,2
ENSG00000288052,0,0,0,0,0,0
ENSG00000272592,0,0,0,0,0,0
ENSG00000233643,0,0,0,0,0,0
ENSG00000059915,70,70,113,32,106,117
ENSG00000107874,1347,1304,1380,967,1581,1260
ENSG00000202569,1,0,1,0,0,0
ENSG00000120055,5,4,6,2,2,4
ENSG00000138111,148,102,145,138,72,103
ENSG00000138107,1477,1507,1379,1636,667,1036
ENSG00000273262,0,0,0,0,0,0
ENSG00000228657,6,1,0,1,0,1
ENSG00000207029,0,0,0,0,0,0
ENSG00000228753,4,2,4,2,1,0
ENSG00000228219,0,0,0,1,0,0
ENSG00000231920,4,1,4,1,3,4
ENSG00000228860,0,0,0,0,0,0
ENSG00000232853,1,0,0,0,0,0
ENSG00000207264,0,0,0,0,0,0
ENSG00000237590,0,0,0,0,0,0
ENSG00000229116,0,0,0,0,1,0
ENSG00000277288,0,0,0,0,0,0
ENSG00000287901,0,0,0,0,0,0
ENSG00000214089,0,0,0,1,0,3
ENSG00000122861,1908,1995,1490,2147,1927,2275
ENSG00000222047,24,22,18,21,16,17
ENSG00000225761,3,5,2,6,4,3
ENSG00000222305,0,0,0,0,0,0
ENSG00000148677,276,300,191,164,143,215
ENSG00000201604,0,0,0,0,0,0
ENSG00000225519,0,0,0,0,0,0
ENSG00000273124,0,0,0,0,0,0
ENSG00000224851,0,0,0,0,0,0
ENSG00000220585,0,0,0,0,0,0
ENSG00000230166,0,1,2,0,0,0
ENSG00000288603,1,1,1,0,0,0
ENSG00000222108,9,3,0,5,6,2
ENSG00000285803,29,23,31,16,11,23
ENSG00000226631,1,1,2,1,4,1
ENSG00000099290,990,874,838,827,853,788
ENSG00000233011,1,0,0,0,0,0
ENSG00000225137,200,198,180,188,119,192
ENSG00000234756,0,0,0,0,0,0
ENSG00000288011,0,1,1,2,0,0
ENSG00000240940,0,0,0,0,0,0
ENSG00000138311,149,128,148,153,44,103
ENSG00000285837,0,0,0,0,0,0
ENSG00000285551,0,0,0,0,2,0
ENSG00000238280,2,1,0,0,0,1
ENSG00000234489,0,0,0,0,0,0
ENSG00000227374,0,0,0,0,0,0
ENSG00000283141,11,16,8,11,10,8
ENSG00000275327,0,0,0,0,0,0
ENSG00000266676,0,0,1,0,0,1
ENSG00000275005,4,1,1,1,0,0
ENSG00000287997,0,0,0,1,0,0
ENSG00000220842,7,13,9,7,7,6
ENSG00000234522,0,0,0,0,0,0
ENSG00000177234,3,7,5,8,2,4
ENSG00000203805,104,110,129,206,98,102
ENSG00000270727,0,0,0,0,0,0
ENSG00000265372,0,0,0,0,0,0
ENSG00000235940,0,0,0,0,0,0
ENSG00000230112,0,0,0,0,0,0
ENSG00000230109,1,2,1,0,0,0
ENSG00000231553,0,0,0,0,0,0
ENSG00000278650,0,0,0,0,0,0
ENSG00000273566,0,0,0,0,0,0
ENSG00000199222,0,0,0,0,1,0
ENSG00000222071,3,5,7,3,0,6
ENSG00000180592,92,87,74,71,41,66
ENSG00000207347,0,1,0,0,0,1
ENSG00000214285,0,0,0,0,0,0
ENSG00000152463,2,4,2,3,1,1
ENSG00000151929,1355,1225,1228,1666,1344,1391
ENSG00000185532,72,78,49,34,26,39
ENSG00000035403,7681,6871,6370,8001,5203,6642
ENSG00000107882,749,708,663,729,569,760
ENSG00000197893,1,1,2,2,2,0
ENSG00000223027,0,0,0,0,0,0
ENSG00000206605,0,0,0,0,0,0
ENSG00000199855,1,0,0,0,1,1
ENSG00000120539,1845,1822,1563,1602,719,1075
ENSG00000252639,0,0,0,0,0,0
ENSG00000251839,0,0,0,0,0,0
ENSG00000262412,2,2,4,1,1,0
ENSG00000230507,0,0,0,0,0,0
ENSG00000272631,85,80,83,21,28,30
ENSG00000270874,0,5,1,1,0,2
ENSG00000107890,771,698,694,585,284,741
ENSG00000207287,0,0,0,0,0,0
ENSG00000236552,1076,1285,1455,950,1866,1343
ENSG00000207976,0,0,0,0,0,0
ENSG00000232875,1,0,0,1,0,1
ENSG00000187122,13,9,11,10,5,9
ENSG00000234855,1,0,1,0,0,0
ENSG00000173848,7731,7472,7498,9839,6673,8726
ENSG00000178372,0,8,2,1,3,2
ENSG00000205488,3857,3191,4806,4030,4639,6471
